seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
chr10	99421428	99421576	149	*	PMF_vs_PMC_peak_139	45	.	3.32555	9.22533	4.54549	70	Intron (ENST00000370508.7/2805, intron 1 of 8)	10	99396870	99430624	33755	2	2805	ENST00000370508.7	9048
chr10	101066162	101066363	202	*	PMF_vs_PMC_peak_140	45	.	4.91193	9.25272	4.55531	124	Promoter (<=1kb)	10	101066299	101068131	1833	1	81621	ENST00000465807.1	0
chr10	102132860	102132989	130	*	PMF_vs_PMC_peak_141	60	.	4.87583	11.2071	6.03028	83	Promoter (<=1kb)	10	102132994	102150331	17338	1	23082	ENST00000413464.6	-5
chr10	102422752	102422885	134	*	PMF_vs_PMC_peak_142	50	.	5.10017	9.95712	5.08919	55	Promoter (1-2kb)	10	102416710	102421539	4830	2	5662	ENST00000492902.2	-1213
chr10	117375568	117375704	137	*	PMF_vs_PMC_peak_143	69	.	7.15574	12.336	6.90627	78	Promoter (<=1kb)	10	117277274	117375440	98167	2	118987	ENST00000334464.7	-128
chr10	122980417	122980631	215	*	PMF_vs_PMC_peak_144	33	.	4.77771	7.66147	3.35179	186	Promoter (<=1kb)	10	122980480	122987503	7024	1	118672	ENST00000405485.2	0
chr10	123154110	123154231	122	*	PMF_vs_PMC_peak_145	44	.	5.40786	9.09635	4.44515	49	Promoter (<=1kb)	10	123154402	123165212	10811	1	9184	ENST00000368859.6	-171
chr10	124530252	124530378	127	*	PMF_vs_PMC_peak_146	61	.	7.30389	11.3449	6.11697	71	Intron (ENST00000368842.10/64077, intron 6 of 6)	10	124545984	124613380	67397	1	64077	ENST00000493240.1	-15606
chr10	125719279	125719471	193	*	PMF_vs_PMC_peak_147	67	.	6.38124	12.1886	6.78894	89	Promoter (<=1kb)	10	125700436	125719460	19025	2	399821	ENST00000527483.5	0
chr10	130190165	130190335	171	*	PMF_vs_PMC_peak_148	56	.	6.45251	10.7452	5.68387	110	Distal Intergenic	10	130180185	130183643	3459	1	124902561	ENST00000619341.1	9980
chr10	132223205	132223336	132	*	PMF_vs_PMC_peak_149	80	.	8.31187	13.7287	8.00269	64	Intron (ENST00000462160.5/282974, intron 8 of 12)	10	132203553	132204907	1355	1	10570	ENST00000471544.1	19652
chr10	132332129	132332258	130	*	PMF_vs_PMC_peak_150	32	.	4.86926	7.53305	3.27983	54	Promoter (<=1kb)	10	132332154	132353395	21242	1	80313	ENST00000344079.9	0
chr10	132352728	132352859	132	*	PMF_vs_PMC_peak_151	85	.	8.72504	14.4465	8.58299	78	Promoter (1-2kb)	10	132351607	132367001	15395	1	80313	ENST00000472556.5	1121
chr10	132446996	132447155	160	*	PMF_vs_PMC_peak_152	42	.	3.7428	8.87152	4.26207	71	Promoter (<=1kb)	10	132446964	132448940	1977	1	170393	ENST00000701813.2	32
chr11	450193	450326	134	*	PMF_vs_PMC_peak_153	39	.	4.65993	8.44714	3.93307	30	Promoter (<=1kb)	11	450279	491399	41121	1	81490	ENST00000308020.6	0
chr11	2015295	2015451	157	*	PMF_vs_PMC_peak_154	110	.	4.10886	17.5373	11.088	59	Distal Intergenic	11	1995176	2004552	9377	2	283120	ENST00000710497.1	-10743
chr11	2131840	2132102	263	*	PMF_vs_PMC_peak_155	46	.	4.11393	9.37636	4.63842	218	Promoter (2-3kb)	11	2134134	2134209	76	2	619552	ENST00000385070.3	2107
chr11	2197342	2197463	122	*	PMF_vs_PMC_peak_156	60	.	6.04524	11.2084	6.03028	36	Distal Intergenic	11	2173063	2173138	76	1	100616126	ENST00000584128.1	24279
chr11	2400224	2400433	210	*	PMF_vs_PMC_peak_157	75	.	6.36487	13.1237	7.52951	150	Promoter (<=1kb)	11	2400488	2403878	3391	1	10078	ENST00000380996.9	-55
chr11	2400508	2400634	127	*	PMF_vs_PMC_peak_158	20	.	3.52635	5.94584	2.09762	20	Promoter (<=1kb)	11	2400628	2403701	3074	1	10078	ENST00000380992.5	0
chr11	7572427	7572548	122	*	PMF_vs_PMC_peak_159	33	.	3.5268	7.60524	3.31759	61	Promoter (1-2kb)	11	7573905	7629511	55607	1	8495	ENST00000529575.5	-1357
chr11	9758076	9758234	159	*	PMF_vs_PMC_peak_160	41	.	5.64879	8.77679	4.18337	62	Promoter (<=1kb)	11	9755129	9758164	3036	2	440028	ENST00000525154.1	0
chr11	10858184	10858343	160	*	PMF_vs_PMC_peak_161	69	.	6.485	12.3694	6.93575	95	Promoter (<=1kb)	11	10858213	10879278	21066	1	729013	ENST00000501079.8	0
chr11	12377703	12377824	122	*	PMF_vs_PMC_peak_162	58	.	7.06354	11.029	5.88293	52	Promoter (<=1kb)	11	12377571	12535356	157786	1	55742	ENST00000334956.15	132
chr11	17077612	17077890	279	*	PMF_vs_PMC_peak_163	24	.	3.23881	6.40804	2.44857	260	Promoter (<=1kb)	11	17074388	17077667	3280	2	6207	ENST00000525634.6	0
chr11	34359165	34359289	125	*	PMF_vs_PMC_peak_164	33	.	4.28194	7.66459	3.35179	77	Promoter (1-2kb)	11	34150987	34358010	207024	2	25841	ENST00000435224.3	-1155
chr11	45147130	45147286	157	*	PMF_vs_PMC_peak_165	52	.	6.7999	10.1966	5.27298	80	Promoter (<=1kb)	11	45147343	45225087	77745	1	56981	ENST00000424263.6	-57
chr11	47374006	47374134	129	*	PMF_vs_PMC_peak_166	52	.	6.74167	10.2063	5.27398	57	Intron (ENST00000378538.8/6688, intron 2 of 4)	11	47354913	47378391	23479	2	6688	ENST00000227163.8	4257
chr11	47408401	47408533	133	*	PMF_vs_PMC_peak_167	93	.	6.33618	15.4349	9.3615	66	Promoter (<=1kb)	11	47408584	47412393	3810	1	91252	ENST00000531974.5	-51
chr11	47578857	47579149	293	*	PMF_vs_PMC_peak_168	50	.	3.58306	9.87633	5.02138	157	Promoter (<=1kb)	11	47579029	47579696	668	1	4722	ENST00000529276.1	0
chr11	57979648	57979816	169	*	PMF_vs_PMC_peak_169	71	.	5.91991	12.6839	7.17312	65	Distal Intergenic	11	58023881	58181616	157736	1	219956	ENST00000335397.3	-44065
chr11	59171552	59171689	138	*	PMF_vs_PMC_peak_170	48	.	6.48227	9.70804	4.89913	65	Promoter (<=1kb)	11	59171430	59204909	33480	1	23220	ENST00000532982.5	122
chr11	61129862	61130015	154	*	PMF_vs_PMC_peak_171	60	.	6.04524	11.2084	6.03028	82	Distal Intergenic	11	61102509	61119359	16851	1	921	ENST00000544014.1	27353
chr11	61333032	61333331	300	*	PMF_vs_PMC_peak_172	75	.	6.94418	13.1586	7.55795	69	Promoter (<=1kb)	11	61299451	61333105	33655	2	1642	ENST00000301764.12	0
chr11	62082135	62082290	156	*	PMF_vs_PMC_peak_173	57	.	6.72249	10.816	5.74087	57	Promoter (<=1kb)	11	62077277	62082184	4908	2	100507521	ENST00000524942.1	0
chr11	62591593	62591715	123	*	PMF_vs_PMC_peak_174	63	.	4.39079	11.5922	6.32097	58	Promoter (<=1kb)	11	62575045	62591637	16593	2	64852	ENST00000308436.11	0
chr11	62727300	62727469	170	*	PMF_vs_PMC_peak_175	59	.	5.92155	11.1015	5.9498	109	Promoter (<=1kb)	11	62690275	62727384	37110	2	100534595	ENST00000403734.2	0
chr11	62805341	62805473	133	*	PMF_vs_PMC_peak_176	33	.	3.5268	7.60524	3.31759	30	Promoter (<=1kb)	11	62792123	62805470	13348	2	10482	ENST00000531709.6	0
chr11	65381948	65382075	128	*	PMF_vs_PMC_peak_177	53	.	3.31728	10.3343	5.35342	106	Promoter (<=1kb)	11	65375192	65382007	6816	2	283130	ENST00000527174.5	0
chr11	66289340	66289468	129	*	PMF_vs_PMC_peak_178	58	.	5.89971	10.9546	5.83554	94	Promoter (<=1kb)	11	66284572	66289184	4613	2	10897	ENST00000715691.1	-156
chr11	68016973	68017095	123	*	PMF_vs_PMC_peak_179	50	.	4.50187	9.92198	5.06105	79	Promoter (1-2kb)	11	68018581	68021852	3272	1	221	ENST00000616697.1	-1486
chr11	73953422	73953572	151	*	PMF_vs_PMC_peak_180	46	.	4.43353	9.46042	4.69562	102	Promoter (2-3kb)	11	73951026	73970281	19256	1	374407	ENST00000339764.6	2396
chr11	74493224	74493347	124	*	PMF_vs_PMC_peak_181	41	.	5.59172	8.67287	4.12338	92	Promoter (<=1kb)	11	74491712	74493315	1604	2	387787	ENST00000527115.1	0
chr11	75248725	75248874	150	*	PMF_vs_PMC_peak_182	51	.	5.03792	10.0802	5.17693	103	Distal Intergenic	11	75237919	75242717	4799	2	124902717	ENST00000836519.1	-6008
chr11	75280311	75280458	148	*	PMF_vs_PMC_peak_183	41	.	5.80692	8.67287	4.12338	37	Promoter (1-2kb)	11	75266116	75278699	12584	2	408	ENST00000532447.5	-1612
chr11	76799372	76799509	138	*	PMF_vs_PMC_peak_184	60	.	6.21324	11.2084	6.03028	59	Exon (ENST00000731980.1/ENST00000731980.1, exon 1 of 2)	11	76791752	76798144	6393	1	25987	ENST00000527881.1	7620
chr11	78079837	78079977	141	*	PMF_vs_PMC_peak_185	92	.	6.16299	15.2379	9.20178	75	Promoter (<=1kb)	11	78016971	78079844	62874	2	100532726	ENST00000528251.1	0
chr11	83286367	83286505	139	*	PMF_vs_PMC_peak_186	48	.	4.49329	9.68279	4.8832	62	Promoter (<=1kb)	11	83286429	83331057	44629	1	120883614	ENST00000812271.1	0
chr11	85854941	85855119	179	*	PMF_vs_PMC_peak_187	77	.	7.06932	13.371	7.73996	71	Promoter (<=1kb)	11	85855101	85920021	64921	1	220047	ENST00000280245.8	0
chr11	101994314	101994443	130	*	PMF_vs_PMC_peak_188	73	.	3.93034	12.8929	7.3468	48	Intron (ENST00000263468.13/57562, intron 10 of 10)	11	101978402	101998030	19629	1	57562	ENST00000532077.1	15912
chr11	102192701	102192989	289	*	PMF_vs_PMC_peak_189	62	.	3.23938	11.4533	6.21709	142	Intron (ENST00000282441.10/10413, intron 4 of 8)	11	102186081	102230579	44499	1	10413	ENST00000529029.1	6620
chr11	112290063	112290192	130	*	PMF_vs_PMC_peak_190	49	.	6.51986	9.84437	4.99868	75	Promoter (<=1kb)	11	112290201	112294119	3919	1	283140	ENST00000419895.5	-9
chr11	119029561	119029693	133	*	PMF_vs_PMC_peak_191	55	.	5.29472	10.5812	5.54444	35	Promoter (<=1kb)	11	119026666	119029564	2899	2	2542	ENST00000532888.6	0
chr11	126163504	126163642	139	*	PMF_vs_PMC_peak_192	41	.	5.20142	8.74866	4.16107	57	Intron (ENST00000532357.1/ENST00000532357.1, intron 1 of 1)	11	126127070	126158835	31766	2	105369591	ENST00000847743.1	-4669
chr12	11350	11512	163	*	PMF_vs_PMC_peak_194	64	.	5.03832	11.8043	6.48411	87	Distal Intergenic	12	14515	15176	662	2	100288778	ENST00000802482.1	3664
chr12	31409	31533	125	*	PMF_vs_PMC_peak_195	20	.	2.79907	5.931	2.09762	38	Promoter (<=1kb)	12	14471	31412	16942	2	100288778	ENST00000802062.1	0
chr12	2004371	2004495	125	*	PMF_vs_PMC_peak_196	24	.	3.44261	6.46191	2.485	83	Promoter (<=1kb)	12	1946053	2004457	58405	2	196513	ENST00000280665.11	0
chr12	6937868	6937993	126	*	PMF_vs_PMC_peak_197	42	.	4.76504	8.89062	4.2781	66	Promoter (<=1kb)	12	6937698	6938965	1268	1	1822	ENST00000541029.1	170
chr12	7982437	7982663	227	*	PMF_vs_PMC_peak_198	60	.	4.5346	11.2515	6.05513	139	Intron (ENST00000725125.1/ENST00000725125.1, intron 1 of 1)	12	7919230	8019007	99778	2	6515	ENST00000707174.1	36344
chr12	12449709	12449836	128	*	PMF_vs_PMC_peak_199	86	.	4.96678	14.5376	8.63798	45	Intron (ENST00000314565.9/118426, intron 3 of 3)	12	12477886	12506187	28302	2	80824	ENST00000545864.1	56351
chr12	27710820	27710964	145	*	PMF_vs_PMC_peak_200	37	.	4.32959	8.1116	3.70546	90	Promoter (<=1kb)	12	27710822	27735500	24679	1	60488	ENST00000536569.1	0
chr12	50504847	50504968	122	*	PMF_vs_PMC_peak_201	51	.	5.03792	10.0802	5.17693	57	Promoter (<=1kb)	12	50504985	50680282	175298	1	57609	ENST00000549620.5	-17
chr12	53287846	53287977	132	*	PMF_vs_PMC_peak_202	40	.	6.00182	8.6319	4.09672	41	Promoter (<=1kb)	12	53287881	53289460	1580	1	9700	ENST00000552600.1	0
chr12	53299662	53299909	248	*	PMF_vs_PMC_peak_203	77	.	6.77837	13.4423	7.78569	82	Promoter (<=1kb)	12	53299695	53307177	7483	1	60314	ENST00000267103.10	0
chr12	53727556	53727723	168	*	PMF_vs_PMC_peak_204	36	.	4.46781	8.08144	3.68583	55	Promoter (<=1kb)	12	53727580	53731227	3648	1	105369774	ENST00000759826.1	0
chr12	57782664	57782833	170	*	PMF_vs_PMC_peak_205	70	.	5.21281	12.5577	7.08647	82	Promoter (<=1kb)	12	57782761	57797587	14827	1	10102	ENST00000540550.6	0
chr12	88926268	88926417	150	*	PMF_vs_PMC_peak_206	32	.	5.81308	7.51987	3.27983	86	Distal Intergenic	12	88781631	88856347	74717	2	105369887	ENST00000816446.1	-69921
chr12	89632919	89633055	137	*	PMF_vs_PMC_peak_207	82	.	4.53493	14.0966	8.29835	111	Intron (ENST00000359142.8/490, intron 5 of 21)	12	89603838	89612147	8310	2	490	ENST00000549727.1	-20772
chr12	92145764	92145907	144	*	PMF_vs_PMC_peak_208	52	.	4.63513	10.2238	5.27398	58	Promoter (<=1kb)	12	92140278	92145846	5569	2	694	ENST00000256015.5	0
chr12	94149242	94149363	122	*	PMF_vs_PMC_peak_209	55	.	5.9245	10.6207	5.58171	71	Promoter (<=1kb)	12	94148577	94307675	159099	1	10154	ENST00000258526.9	665
chr12	95003632	95003776	145	*	PMF_vs_PMC_peak_210	47	.	3.9588	9.529	4.74799	76	Promoter (<=1kb)	12	94895297	95003708	108412	2	105369915	ENST00000552205.6	0
chr12	95738188	95738315	128	*	PMF_vs_PMC_peak_211	36	.	4.13114	7.99138	3.61379	100	Promoter (1-2kb)	12	95713297	95739995	26699	2	59277	ENST00000552603.1	1680
chr12	96035958	96036138	181	*	PMF_vs_PMC_peak_212	41	.	3.11486	8.66882	4.12338	91	Promoter (<=1kb)	12	96002990	96035641	32652	2	4048	ENST00000548852.5	-317
chr12	102917177	102917442	266	*	PMF_vs_PMC_peak_213	52	.	4.63513	10.2238	5.27398	110	Promoter (<=1kb)	12	102836889	102917244	80356	2	5053	ENST00000553106.6	0
chr12	106357660	106357890	231	*	PMF_vs_PMC_peak_214	79	.	5.65081	13.6969	7.98043	97	Promoter (<=1kb)	12	106357748	106510198	152451	1	55703	ENST00000228347.9	0
chr12	106955852	106956022	171	*	PMF_vs_PMC_peak_215	44	.	5.89901	9.1621	4.49938	91	Promoter (<=1kb)	12	106955867	106971576	15710	1	90488	ENST00000550344.5	0
chr12	110502203	110502326	124	*	PMF_vs_PMC_peak_216	39	.	4.53393	8.44714	3.93307	27	Promoter (<=1kb)	12	110502239	110532086	29848	1	144715	ENST00000392672.8	0
chr12	111841902	111842163	262	*	PMF_vs_PMC_peak_217	58	.	5.41592	10.9285	5.82066	101	Promoter (<=1kb)	12	111839758	111841990	2233	2	51275	ENST00000692189.3	0
chr12	112013007	112013166	160	*	PMF_vs_PMC_peak_218	45	.	4.91193	9.25272	4.55531	73	Promoter (<=1kb)	12	111931282	112013125	81844	2	89894	ENST00000550831.7	0
chr12	114656231	114656395	165	*	PMF_vs_PMC_peak_219	53	.	3.13138	10.377	5.38629	76	Distal Intergenic	12	114677592	114679933	2342	2	6926	ENST00000548503.1	23538
chr12	114657141	114657286	146	*	PMF_vs_PMC_peak_220	21	.	2.77116	6.0158	2.14787	1	Distal Intergenic	12	114677592	114679933	2342	2	6926	ENST00000548503.1	22647
chr12	115088759	115088880	122	*	PMF_vs_PMC_peak_221	45	.	4.78593	9.25272	4.55531	82	Intron (ENST00000774883.1/102723639, intron 2 of 3)	12	115094388	115095696	1309	1	102723639	ENST00000774894.1	-5508
chr12	115422030	115422208	179	*	PMF_vs_PMC_peak_222	45	.	2.37033	9.22214	4.54496	126	Intron (ENST00000793387.1/105370003, intron 1 of 2)	12	115373748	115407333	33586	2	105370003	ENST00000793388.1	-14697
chr12	118016683	118016834	152	*	PMF_vs_PMC_peak_223	44	.	4.0306	9.09299	4.44515	56	Promoter (<=1kb)	12	118016701	118024996	8296	1	5985	ENST00000537315.5	0
chr12	120116783	120117044	262	*	PMF_vs_PMC_peak_224	50	.	5.69603	9.86704	5.01664	75	Promoter (<=1kb)	12	120116907	120119003	2097	1	127138862	ENST00000611079.2	0
chr12	120446365	120446590	226	*	PMF_vs_PMC_peak_225	71	.	5.23992	12.6201	7.13019	109	Promoter (<=1kb)	12	120446444	120460344	13901	1	283459	ENST00000548171.1	0
chr12	121352507	121352635	129	*	PMF_vs_PMC_peak_226	58	.	4.55012	10.9754	5.85416	66	Promoter (<=1kb)	12	121345840	121352417	6578	2	51433	ENST00000536416.5	-90
chr12	121400116	121400282	167	*	PMF_vs_PMC_peak_227	51	.	5.03792	10.0802	5.17693	59	Promoter (<=1kb)	12	121400118	121424348	24231	1	80196	ENST00000361234.10	0
chr12	122266410	122266542	133	*	PMF_vs_PMC_peak_228	64	.	5.66791	11.7967	6.48411	105	Promoter (<=1kb)	12	122207779	122266423	58645	2	65082	ENST00000535844.1	0
chr12	122406021	122406204	184	*	PMF_vs_PMC_peak_229	87	.	4.07703	14.6592	8.74941	121	Exon (ENST00000761514.1/ENST00000761514.1, exon 3 of 3)	12	122377721	122400014	22294	2	6249	ENST00000535290.5	-6007
chr12	122867706	122867850	145	*	PMF_vs_PMC_peak_230	57	.	6.70262	10.7998	5.72831	54	Intron (ENST00000267202.7/79720, intron 3 of 3)	12	122870075	122871681	1607	2	79720	ENST00000543590.1	3831
chr12	123232953	123233086	134	*	PMF_vs_PMC_peak_231	47	.	3.9588	9.529	4.74799	34	Promoter (<=1kb)	12	123230037	123233101	3065	2	10198	ENST00000369865.3	15
chr12	123602042	123602178	137	*	PMF_vs_PMC_peak_232	32	.	3.33795	7.5446	3.28448	51	Promoter (<=1kb)	12	123602077	123619716	17640	1	57696	ENST00000542286.5	0
chr12	124278631	124278777	147	*	PMF_vs_PMC_peak_233	32	.	3.33795	7.5446	3.28448	90	Intron (ENST00000389727.8/100533183, intron 3 of 4)	12	124289164	124316022	26859	1	144347	ENST00000324038.6	-10387
chr12	127280813	127280941	129	*	PMF_vs_PMC_peak_234	61	.	7.05189	11.3449	6.11697	65	Intron (ENST00000759313.1/105370065, intron 1 of 3)	12	127274467	127284283	9817	2	105370065	ENST00000536330.1	3342
chr12	128823998	128824243	246	*	PMF_vs_PMC_peak_235	60	.	6.54211	11.2689	6.06611	69	Promoter (<=1kb)	12	128793194	128823958	30765	2	121260	ENST00000266771.10	-40
chr12	130826423	130826549	127	*	PMF_vs_PMC_peak_236	44	.	6.04391	9.08008	4.44476	52	Promoter (<=1kb)	12	130801254	130827250	25997	2	2054	ENST00000344271.5	701
chr12	132986290	132986438	149	*	PMF_vs_PMC_peak_237	50	.	5.69603	9.86704	5.01664	37	Promoter (<=1kb)	12	132986365	133006176	19812	1	7574	ENST00000537956.1	0
chr12_GL877875v1_alt	21419	21547	129	*	PMF_vs_PMC_peak_238	47	.	3.9588	9.529	4.74799	31	Promoter (<=1kb)	160	4522	22015	17494	2	100288778	ENST00000574122.1	468
chr13	27172097	27172218	122	*	PMF_vs_PMC_peak_239	40	.	6.32905	8.55676	4.03415	93	Promoter (<=1kb)	13	27172029	27183514	11486	1	100874071	ENST00000840638.1	68
chr13	30673963	30674088	126	*	PMF_vs_PMC_peak_240	52	.	5.25858	10.2616	5.28893	58	Distal Intergenic	13	30713478	30764425	50948	1	241	ENST00000617770.4	-39390
chr13	45464709	45464854	146	*	PMF_vs_PMC_peak_241	51	.	5.16392	10.0802	5.17693	42	Promoter (<=1kb)	13	45464898	45465658	761	1	83548	ENST00000617325.1	-44
chr13	79481297	79481425	129	*	PMF_vs_PMC_peak_242	48	.	6.02211	9.69425	4.89063	117	Promoter (<=1kb)	13	79481306	79556027	74722	1	54602	ENST00000650134.1	0
chr13	98273295	98273437	143	*	PMF_vs_PMC_peak_243	24	.	3.23881	6.40804	2.44857	43	Intron (ENST00000595437.5/10160, intron 2 of 27)	13	98328191	98343812	15622	1	105370327	ENST00000601361.1	-54754
chr13	107192452	107192574	123	*	PMF_vs_PMC_peak_244	49	.	3.47675	9.80686	4.96654	47	Intron (ENST00000375915.4/728215, intron 2 of 2)	13	107320895	107320963	69	2	109616978	ENST00000364977.1	128389
chr13	111171755	111171876	122	*	PMF_vs_PMC_peak_245	60	.	6.21324	11.2084	6.03028	56	Intron (ENST00000317133.9/8874, intron 2 of 18)	13	111184938	111217865	32928	1	8874	ENST00000467053.5	-13062
chr13	113296976	113297318	343	*	PMF_vs_PMC_peak_246	109	.	8.89585	17.3508	10.9231	114	Promoter (<=1kb)	13	113297239	113323672	26434	1	3916	ENST00000332556.5	0
chr14	20343347	20343509	163	*	PMF_vs_PMC_peak_247	50	.	3.80579	9.89171	5.03637	74	Promoter (<=1kb)	14	20343075	20343407	333	2	85495	ENST00000516869.1	0
chr14	20469419	20469572	154	*	PMF_vs_PMC_peak_248	33	.	4.28194	7.66459	3.35179	66	Promoter (<=1kb)	14	20469541	20477089	7549	1	4860	ENST00000553591.2	0
chr14	20663194	20663327	134	*	PMF_vs_PMC_peak_249	31	.	4.75204	7.34186	3.12639	92	Intron (ENST00000736012.1/124903281, intron 2 of 2)	14	20653328	20662118	8791	1	124903281	ENST00000736013.1	9866
chr14	21437272	21437399	128	*	PMF_vs_PMC_peak_250	48	.	3.91061	9.66701	4.8686	62	Promoter (<=1kb)	14	21385494	21437276	51783	2	57680	ENST00000557364.6	0
chr14	22956942	22957150	209	*	PMF_vs_PMC_peak_251	37	.	3.46395	8.13604	3.71292	111	Promoter (<=1kb)	14	22956950	22957029	80	2	100616424	ENST00000579686.1	0
chr14	23035122	23035312	191	*	PMF_vs_PMC_peak_252	73	.	4.45426	12.9049	7.35655	75	Promoter (<=1kb)	14	23025902	23035230	9329	2	5693	ENST00000425762.2	0
chr14	23094636	23094833	198	*	PMF_vs_PMC_peak_253	50	.	3.85128	9.9572	5.08919	86	Promoter (<=1kb)	14	23058564	23095136	36573	2	22985	ENST00000605057.6	303
chr14	23094894	23095105	212	*	PMF_vs_PMC_peak_254	58	.	4.17479	10.8899	5.80244	147	Promoter (<=1kb)	14	23058564	23095136	36573	2	22985	ENST00000605057.6	31
chr14	23301974	23302124	151	*	PMF_vs_PMC_peak_255	25	.	2.74832	6.60034	2.5805	69	Promoter (<=1kb)	14	23302296	23311735	9440	1	599	ENST00000679219.1	-172
chr14	23320805	23321007	203	*	PMF_vs_PMC_peak_256	48	.	3.12179	9.6969	4.89263	138	Promoter (<=1kb)	14	23321457	23326163	4707	1	8106	ENST00000216727.9	-450
chr14	23555966	23556112	147	*	PMF_vs_PMC_peak_257	25	.	2.82156	6.51537	2.52147	83	Promoter (<=1kb)	14	23555988	23558909	2922	1	79178	ENST00000555446.1	0
chr14	23581687	23581826	140	*	PMF_vs_PMC_peak_258	63	.	4.39079	11.5922	6.32097	96	Promoter (2-3kb)	14	23568038	23578790	10753	2	84502	ENST00000356300.9	-2897
chr14	23589088	23589300	213	*	PMF_vs_PMC_peak_259	25	.	2.55539	6.48095	2.50136	107	Intron (ENST00000761418.1/ENST00000761418.1, intron 1 of 2)	14	23568038	23578790	10753	2	84502	ENST00000356300.9	-10298
chr14	23636347	23636510	164	*	PMF_vs_PMC_peak_260	71	.	2.75062	12.6697	7.17312	73	Promoter (<=1kb)	14	23636364	23645639	9276	1	10202	ENST00000250383.11	0
chr14	23639062	23639221	160	*	PMF_vs_PMC_peak_261	37	.	2.83456	8.13138	3.71292	73	Promoter (<=1kb)	14	23639293	23645639	6347	1	10202	ENST00000557535.5	-72
chr14	23969910	23970036	127	*	PMF_vs_PMC_peak_262	66	.	4.78659	12.0029	6.64001	76	Promoter (<=1kb)	14	23969931	24051377	81447	1	728635	ENST00000558293.7	0
chr14	24094310	24094503	194	*	PMF_vs_PMC_peak_263	41	.	3.06529	8.70635	4.14206	83	Promoter (<=1kb)	14	24094311	24100243	5933	1	5106	ENST00000561050.5	0
chr14	24195567	24195774	208	*	PMF_vs_PMC_peak_264	25	.	2.79414	6.60034	2.5805	181	Promoter (<=1kb)	14	24189401	24195637	6237	2	10548	ENST00000524835.5	0
chr14	24232928	24233072	145	*	PMF_vs_PMC_peak_265	38	.	3.10232	8.25334	3.80474	65	Promoter (<=1kb)	14	24232929	24239242	6314	1	51292	ENST00000399440.7	0
chr14	24242754	24242900	147	*	PMF_vs_PMC_peak_266	53	.	3.31728	10.3343	5.35342	57	Promoter (<=1kb)	14	24239643	24242663	3021	2	26277	ENST00000399423.8	-91
chr14	24271613	24271754	142	*	PMF_vs_PMC_peak_267	37	.	3.02323	8.1324	3.71292	10	Promoter (<=1kb)	14	24269374	24271611	2238	2	5875	ENST00000559586.5	-2
chr14	24299591	24299918	328	*	PMF_vs_PMC_peak_268	42	.	2.91538	8.83623	4.23904	220	Promoter (<=1kb)	14	24290598	24299780	9183	2	115817	ENST00000288111.12	0
chr14	31207418	31207701	284	*	PMF_vs_PMC_peak_269	39	.	3.67439	8.43432	3.93307	218	Promoter (<=1kb)	14	31100120	31207679	107560	2	25831	ENST00000611816.5	0
chr14	31207888	31208061	174	*	PMF_vs_PMC_peak_270	54	.	3.57754	10.4007	5.40619	101	Promoter (<=1kb)	14	31100118	31207804	107687	2	25831	ENST00000553700.5	-84
chr14	31266000	31266150	151	*	PMF_vs_PMC_peak_271	47	.	3.9588	9.529	4.74799	50	Intron (ENST00000551799.1/ENST00000551799.1, intron 2 of 5)	14	31292602	31297720	5119	2	25938	ENST00000551414.1	31570
chr14	31280522	31280663	142	*	PMF_vs_PMC_peak_272	176	.	6.76675	25.3875	17.6295	65	Intron (ENST00000551799.1/ENST00000551799.1, intron 4 of 5)	14	31292602	31297720	5119	2	25938	ENST00000551414.1	17057
chr14	32203254	32203393	140	*	PMF_vs_PMC_peak_273	28	.	2.4602	6.89951	2.81148	106	Promoter (<=1kb)	14	32203163	32203269	107	2	101954278	ENST00000365467.1	0
chr14	34982687	34982813	127	*	PMF_vs_PMC_peak_274	37	.	2.86005	8.23979	3.79145	62	Promoter (<=1kb)	14	34982691	35029554	46864	1	6729	ENST00000555746.6	0
